,index,title,link,image,pubDate,director,actor,userRating,genre,nation,pos_per,pos_key,neg_key
463,463,화이트데이: 부서진 결계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192609,https://ssl.pstatic.net/imgmovie/mdi/mit110/1926/192609_P30_135027.jpg,2019,송운,"찬희,박유나,장솜이,이혜란,정교림,장광",4.75,공포(호러),한국,0.3163265306122449,"원작,명작,공포,게임,인생","게임,화이트데이,이건,내용,수준"
464,464,범털 2: 쩐의 전쟁,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201853,https://ssl.pstatic.net/imgmovie/mdi/mit110/2018/201853_P01_175522.jpg,2021,강태호,"신유람,성낙경",4.76,"범죄,액션,드라마",한국,0.2525252525252525,"범털,추억,액션,한번,인생","범털,재미,내용,쓰레기,죄수"
465,465,돼지 같은 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99780,https://ssl.pstatic.net/imgmovie/mdi/mit110/0997/99780_P06_152920.jpg,2015,장문일,"황정음,이종혁,최여진,박진주",4.77,로맨스,한국,0.3535353535353535,"현실,결말,이야기,제목,인생","돼지,여자,내용,쓰레기,쿵쾅"
466,466,7년의 밤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85578,https://ssl.pstatic.net/imgmovie/mdi/mit110/0855/85578_P34_170453.jpg,2018,추창민,"장동건,류승룡,송새벽,고경표",4.77,"스릴러,드라마",한국,0.5,"분장,원작,긴장감,문제,소설","캐릭터,장면,사람,소설,원작"
467,467,착신아리2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39853,https://ssl.pstatic.net/imgmovie/mdi/mit110/0398/C9853-00.jpg,2004,츠카모토 렌페이,"미무라,요시자와 히사시,세토 아사카,하윤동",4.77,공포(호러),일본,0.4545454545454545,"공포영화,공포,착신아리,귀신,주인공","착신아리,벨소리,이건,형편,공포"
468,468,어부바,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208824,https://ssl.pstatic.net/imgmovie/mdi/mit110/2088/208824_P10_115758.jpg,2021,최종학,"정준호,최대철,이엘빈",4.78,가족,한국,0.2653061224489796,"사투리,감동,박살,아역배우,핸썸","사투리,연기력,최악,수준,사람"
469,469,어우동: 주인 없는 꽃,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122009,https://ssl.pstatic.net/imgmovie/mdi/mit110/1220/122009_P31_111302.jpg,2014,이수성,"백도빈,강은비,여욱환,남경읍,유장영",4.78,로맨스,한국,0.45,"어우동,몰입,연기력,주인공,감정","어우동,여주,우동,별로,노잼"
470,470,리미트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193324,https://ssl.pstatic.net/imgmovie/mdi/mit110/1933/193324_P103_140331.jpg,2022,이승준,"이정현,문정희,진서연,박명훈,최덕문,박경혜",4.79,"범죄,스릴러",한국,0.2783505154639175,"엄마,액션,주인공,재미,긴장감","경찰,유괴,최악,개연,모습"
471,471,카리스마 탈출기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42864,https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2864-00.jpg,2006,권남기,"안재모,윤은혜",4.79,코미디,한국,0.42,"마지막,최고,인간,매우,완전","코미디,완전,갑자기,진심,옛날"
472,472,나의 절친 악당들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115981,https://ssl.pstatic.net/imgmovie/mdi/mit110/1159/115981_P11_104706.jpg,2014,임상수,"류승범,고준희,류현경,샘 오취리",4.81,"범죄,액션,드라마",한국,0.303030303030303,"최고,지금,타란티노,임상수,소재","쓰레기,처음,도대체,캐스팅,준희"
473,473,무림여대생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45668,https://ssl.pstatic.net/imgmovie/mdi/mit110/0456/D5668-00.jpg,2008,곽재용,"신민아,온주완,유건",4.82,"로맨스,액션,코미디",한국,0.4795918367346938,"곽재용,때문,음악,무협,지금","내용,이건,사람,스타일,낭비"
474,474,내사랑 싸가지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37725,https://ssl.pstatic.net/imgmovie/mdi/mit110/0377/C7725-00.jpg,2004,신재호,"하지원,김재원",4.82,코미디,한국,0.5652173913043478,"추억,년대,다시,감성,보기","당시,옛날,감성,신동엽,코미디"
475,475,요가학원 : 죽음의 쿤달리니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197645,https://ssl.pstatic.net/imgmovie/mdi/mit110/1976/197645_P44_165644.jpg,2019,"김지한,전재홍","이채영,최철호,조정민,간미연",4.83,공포(호러),한국,0.2857142857142857,"공포,인생,장면,형님,집중","요가,공포,노출,절대,보지"
476,476,최면,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202526,https://ssl.pstatic.net/imgmovie/mdi/mit110/2025/202526_P18_114621.jpg,2021,최재훈,"이다윗,조현,김도훈,남민우,김남우",4.83,"공포(호러),스릴러",한국,0.37,"최면,공포,공포영화,기억,반전","최면,재미,내용,노잼,공포"
477,477,당신의 사월,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189586,https://ssl.pstatic.net/imgmovie/mdi/mit110/1895/189586_P14_104727.jpg,2019,주현숙,"이유경,조수진,박철우,정주연,이옥영",4.84,다큐멘터리,한국,0.4193548387096774,"기억,사건,세월호,사람,사고","세월호,정치,사람,사고,진상"
478,478,누가 그녀와 잤을까?,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61535,https://ssl.pstatic.net/imgmovie/mdi/mit110/0615/F1535-01.jpg,2006,김유성,"김사랑,박준규,이혁재,하하,하석진",4.85,코미디,한국,0.42,"지금,소재,뭔가,킬링타임,요즘","코미디,내용,누가,별로,수준"
479,479,사랑해! 진영아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99723,https://ssl.pstatic.net/imgmovie/mdi/mit110/0997/99723_P13_162630.jpg,2013,이성은,"김규리,박원상,윤소정,최유화,전수진",4.86,드라마,한국,0.51,"이야기,나름,인간,사랑,진영","도대체,쓰레기,정신,사람,때문"
480,480,B형 남자친구,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39510,https://ssl.pstatic.net/imgmovie/mdi/mit110/0395/C9510-00.jpg,2005,최석원,"이동건,한지혜",4.87,코미디,한국,0.3939393939393939,"매력,혈액형,던데,로맨틱,남자","혈액형,성격,형남,주인공,인간"
481,481,인류멸망 보고서,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61004,https://ssl.pstatic.net/imgmovie/mdi/mit110/0610/61004_P18_135323.jpg,2011,"김지운,임필성","류승범,송새벽,김강우,송영창,김규리,고준희,진지희",4.87,SF,한국,0.4081632653061224,"앞서,피조,만점,시대,상상력","피조,평가,감상,사람,상의"
482,482,스피드 2 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18098,https://ssl.pstatic.net/imgmovie/mdi/mit110/0180/A8098-00.jpg,1997,얀 드봉,"산드라 블록,제이슨 패트릭,윌렘 대포",4.9,"액션,스릴러",미국,0.41,"제목,스피드,액션,유람선,아누","아누,스피드,전작,산드라,출연"
483,483,십이야: 깊고 붉은 열두 개의 밤 Chapter1,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112895,https://ssl.pstatic.net/imgmovie/mdi/mit110/1128/112895_P15_145248.jpg,2013,오인천,"이관훈,정보름,박은석,배영란,헬레나 유,홍승록,김민혁,김예나,김하윤,정희준,조인우,이채",4.91,"공포(호러),스릴러",한국,0.4148936170212766,"공포,에피소드,기대,옴니버스,나름","수준,예산,에피소드,쓰레기,공포영화"
484,484,울프맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50682,https://ssl.pstatic.net/imgmovie/mdi/mit110/0506/50682_P25_151243.jpg,2010,조 존스톤,"베니시오 델 토로,안소니 홉킨스,에밀리 블런트,휴고 위빙",4.93,"공포(호러),스릴러",미국,0.4948453608247423,"늑대인간,분위기,토로,때문,공포","늑대,늑대인간,수준,매니아,재미"
485,485,가능한 변화들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38282,https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8282-00.jpg,2004,민병국,"정찬,김유석",4.94,드라마,한국,0.36,"홍상수,현실,변화,매우,사람","쓰레기,남자,여자,섹스,포장"
486,486,사랑방 선수와 어머니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62550,https://ssl.pstatic.net/imgmovie/mdi/mit110/0625/F2550-00.jpg,2007,임영성,"정준호,김원희,고은아,임형준",4.94,코미디,한국,0.3711340206185567,"강추,누가,당시,웃기,감동","코미디,재미,이건,무난,완전"
487,487,꽃보다 처녀귀신,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134201,https://ssl.pstatic.net/imgmovie/mdi/mit110/1342/134201_P01_172657.jpeg,2014,최영민,"안재민,맹승지,김성은",4.95,기타,한국,0.3737373737373737,"미달,노출,화이팅,아주,나름","미달,이미지,대역,떡신,여자"
488,488,게드전기 : 어스시의 전설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57412,https://ssl.pstatic.net/imgmovie/mdi/mit110/0574/E7412-00.jpg,2006,미야자키 고로,"스가와라 분타,오카다 준이치,테시마 아오이",4.95,"애니메이션,판타지,어드벤처",일본,0.3263157894736842,"지브리,이야기,이해,대한,게드전기","지브리,내용,이해,개연,애니"
489,489,두번할까요,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175404,https://ssl.pstatic.net/imgmovie/mdi/mit110/1754/175404_P12_140807.jpg,2018,박용집,"권상우,이정현,이종혁",4.95,"코미디,로맨스",한국,0.3877551020408163,"킬링타임,말죽거리,결혼,보기,다시","감상,중간,여자,드라마,수준"
490,490,미옥,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142317,https://ssl.pstatic.net/imgmovie/mdi/mit110/1423/142317_P40_102830.jpg,2017,이안규,"김혜수,이선균",4.96,"범죄,액션",한국,0.422680412371134,"느와르,사랑,주인공,몰입,나름","초반,중반,느와르,내용,쓰레기"
491,491,0.0MHz,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177371,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177371_P20_114332.jpg,2018,유선동,"정은지,이성열,최윤영,신주환,정원창",4.96,공포(호러),한국,0.4742268041237113,"웹툰,공포영화,귀신,원작,공포","수준,웹툰,원작,귀신,사람"
492,492,내 남자의 순이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53089,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53089_P00_112420.jpg,2010,김호준,"박해미,신이,이태성",4.96,코미디,한국,0.3932584269662921,"기대,코미디,역시,대박,코믹","쓰레기,재미,최악,싸구려,처음"
493,493,강철비2: 정상회담,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188909,https://ssl.pstatic.net/imgmovie/mdi/mit110/1889/188909_P22_102659.jpg,2019,양우석,"정우성,곽도원,유연석,앵거스 맥페이든",4.96,"드라마,액션",한국,0.3157894736842105,"잠수함,나름,현실,코미디,통일","최악,대통령,좌파,북한,미국"
494,494,마강호텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61963,https://ssl.pstatic.net/imgmovie/mdi/mit110/0619/F1963-01.jpg,2006,최성철,"김석훈,김성은",4.98,"코미디,드라마",한국,0.3636363636363636,"코미디,기억,웃기,최고,이야기","재미,조폭,코미디,이제,도대체"
495,495,염력,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153651,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153651_P51_105737.jpg,2017,연상호,"류승룡,심은경",4.99,"드라마,코미디",한국,0.4105263157894737,"염력,최고,가족,역시,초능력","최악,재미,중간,염력,내용"
496,496,5백만불의 사나이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88237,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88237_P00_122847.jpg,2012,김익로,"박진영,조성하,민효린",4.99,코미디,한국,0.3232323232323232,"진영,조희봉,중간,주연,프레","노잼,노답,쓰레기,조연,주연"
497,497,킬러 인사이드 미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52301,https://ssl.pstatic.net/imgmovie/mdi/mit110/0523/52301_P06_111956.jpg,2010,마이클 윈터바텀,"케이시 애플렉,케이트 허드슨,제시카 알바,사이먼 베이커,빌 풀만",4.99,"범죄,드라마,스릴러",미국,0.4183673469387755,"사이코패스,주인공,몰입,공감,소시오패스","쓰레기,제시카,알바,주인공,장면"
498,498,콘돌은 날아간다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99384,https://ssl.pstatic.net/imgmovie/mdi/mit110/0993/99384_P17_101916.jpg,2012,전수일,"조재현,배정화,유연미",4.99,드라마,한국,0.43,"신부,표현,마지막,모든,예술","예술,신부,콘돔,굳이,노출"
499,499,존경하고 사랑하는 국민여러분,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183780,https://ssl.pstatic.net/imgmovie/mdi/mit110/1837/183780_P02_173934.jpg,2021,김진홍,"김대중,민승연,이재정,김상근,김명전,장영달,설정남,유시민,이동형,최정기,노명환,김재형,이미숙,문성근,오동명",5.0,다큐멘터리,한국,0.3195876288659793,"대통령,지도자,존경,사랑,국민","대통령,좌파,정치,선동,좌빨"
500,500,속닥속닥,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172003,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172003_P28_111928.jpg,2018,최상훈,"소주연,김민규",5.0,"공포(호러),미스터리",한국,0.2857142857142857,"공포영화,귀신,분장,지금,장난","사람,곤지암,공포영화,결말,수준"
501,501,파라노말 액티비티4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92131,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92131_P02_134330.jpg,2012,"아리엘 슐만,헨리 유스트","케이티 피더스턴,캐서린 뉴튼,브래디 알렌,맷 쉬블리",5.01,"스릴러,공포(호러)",미국,0.31,"시리즈,공포,사람,계속,기대","점점,시리즈,내용,전작,좀비"
502,502,왕을 참하라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160922,https://ssl.pstatic.net/imgmovie/mdi/mit110/1609/160922_P42_174335.jpg,2017,김재수,"강윤,강보민,추석영",5.01,드라마,한국,0.3333333333333333,"조선,기대,시나리오,기록,요리","여주,사람,최악,포인트,여자"
503,503,할로윈:살인마의 탄생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65901,https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/F5901-00.jpg,2007,롭 좀비,"말콤 맥도웰,스카우트 테일러 콤튼,타일러 메인",5.02,공포(호러),미국,0.2828282828282828,"마이클,살인마,후반,마이,어스","주인공,살인마,소리,사람,슬래셔"
504,504,귀여워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35944,https://ssl.pstatic.net/imgmovie/mdi/mit110/0359/C5944-00.jpg,2004,김수현,"김석훈,정재영,예지원,장선우,박선우",5.02,"드라마,코미디",한국,0.4081632653061224,"캐릭터,우리나라,보이지,예술,제대로","지금,이영화,출연,처음,평가"
505,505,커버넌트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63202,https://ssl.pstatic.net/imgmovie/mdi/mit110/0632/F3202-00.jpg,2006,레니 할린,"스티븐 스트레이트,세바스찬 스탠",5.03,"액션,판타지",미국,0.34,"공포,비주,트와일라잇,나름,커버","쓰레기,화산고,주인공,초능력,뿌리"
506,506,레이디 인 더 워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57961,https://ssl.pstatic.net/imgmovie/mdi/mit110/0579/E7961-00.jpg,2006,M. 나이트 샤말란,"폴 지아마티,브라이스 달라스 하워드",5.03,판타지,미국,0.49,"동화,샤말란,판타지,이야기,인간","샤말란,내용,요정,포스터,별로"
507,507,4교시 추리영역,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52745,https://ssl.pstatic.net/imgmovie/mdi/mit110/0527/52745_P00_124741.jpg,2009,이상용,"유승호,강소라",5.03,"공포(호러),스릴러",한국,0.31,"다시,최고,추리,리얼,예전","사람,추리,처음,영역,범인"
508,508,날나리 종부전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61484,https://ssl.pstatic.net/imgmovie/mdi/mit110/0614/F1484-01.jpg,2008,임원국,"박정아,박진우",5.03,코미디,한국,0.44,"미스김,별다방,커피,김양,마음","미스김,보기,점도,최악,이상형"
509,509,고양이 소녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117247,https://ssl.pstatic.net/imgmovie/mdi/mit110/1172/117247_P01_135800.jpg,2013,최경진,"이수완,히로사와 소우",5.03,"로맨스,드라마",한국,0.3232323232323232,"소재,서프라이즈,고양이소녀,이중성,여자","일본,내용,쓰레기,남자,고양이"
510,510,아내를 죽였다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181584,https://ssl.pstatic.net/imgmovie/mdi/mit110/1815/181584_P15_142459.jpg,2019,김하라,"이시언,안내상,왕지혜",5.06,"스릴러,액션",한국,0.4042553191489361,"반전,마지막,장면,기대,나름","최악,별로,경찰,주인공,주연"
511,511,휴게소,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178427,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178427_P01_165912.jpg,2016,준오,"재희,정재은,김소율,주민준,양수빈,정희원,김민희,박준영,정승원",5.06,공포(호러),한국,0.404040404040404,"공포,인간,공포영화,한국,악마","사람,쓰레기,소리,노잼,기분"
512,512,창궐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160487,https://ssl.pstatic.net/imgmovie/mdi/mit110/1604/160487_P48_113750.jpg,2018,김성훈,"현빈,장동건",5.06,"사극,액션",한국,0.4526315789473684,"좀비,장면,액션,마지막,재밋","좀비,최악,킹덤,장면,감상"
513,513,해부학 교실,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65535,https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5535-00.jpg,2007,손태웅,"한지민,오태경,온주완",5.07,"공포(호러),스릴러",한국,0.39,"이야기,공포,공포영화,다시,이해","내용,시체,해부,때문,고어"
514,514,고양이: 죽음을 보는 두 개의 눈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79140,https://ssl.pstatic.net/imgmovie/mdi/mit110/0791/79140_P00_161106.jpg,2011,변승욱,"박민영,김동욱,김예론",5.07,공포(호러),한국,0.4081632653061224,"고양이,공포,감동,소재,귀신","고양이,사람,장면,공포영화,제발"
515,515,아내가 결혼했다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45416,https://ssl.pstatic.net/imgmovie/mdi/mit110/0454/D5416-01.jpg,2008,정윤수,"손예진,김주혁",5.07,"로맨스,드라마",한국,0.4105263157894737,"사랑,사람,다시,여자,남편","쓰레기,남자,여자,사람,이해"
516,516,단적비연수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28855,https://ssl.pstatic.net/imgmovie/mdi/mit110/0288/B8855-00.jpg,2000,박제현,"김석훈,설경구,최진실,김윤진,이미숙",5.07,"로맨스,사극,액션,전쟁,판타지",한국,0.48,"당시,재미,지금,다시,은행나무","엉망,내용,최악,수준,당시"
517,517,아수라도 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202352,https://ssl.pstatic.net/imgmovie/mdi/mit110/2023/202352_P10_104149.jpg,2021,윤여창,"이설구,장광,이원종",5.07,"액션,범죄",한국,0.3469387755102041,"감동,액션,이태식,아수라,해도","최악,사람,교도소,공무원,삭제"
518,518,치즈인더트랩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153620,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153620_P91_102351.jpg,2017,김제영,"박해진,오연서,박기웅,유인영",5.08,"로맨스,스릴러",한국,0.4795918367346938,"드라마,웹툰,원작,유정,치인트","드라마,캐스팅,웹툰,내용,홍설"
519,519,애정결핍이 두 남자에게 미치는 영향,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61025,https://ssl.pstatic.net/imgmovie/mdi/mit110/0610/F1025-01.jpg,2006,김성훈,"백윤식,봉태규,이혜영",5.08,코미디,한국,0.38,"나름,원작,소설,코믹,문화","코미디,재미,캐릭터,대체,최악"
520,520,마하 2.6: 풀스피드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=56410,https://ssl.pstatic.net/imgmovie/mdi/mit110/0564/E6410-00.jpg,2005,제라르 삐레,"브느와 마지멜,클로비스 코르니악",5.09,"액션,어드벤처",프랑스,0.37,"최고,전투기,프랑스,특유,공군","볼거리,이해,프랑스,광고,내용"
521,521,질투의 역사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167648,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167648_P20_095208.jpg,2018,정인봉,"남규리,오지호,장소연,김승현",5.09,"로맨스,드라마",한국,0.422680412371134,"연기력,마지막,결말,내용,소재","내용,이영화,알바,년대,쓰레기"
522,522,인민을 위해 복무하라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197668,https://ssl.pstatic.net/imgmovie/mdi/mit110/1976/197668_P43_151226.jpg,2021,장철수,"연우진,지안,조성하",5.1,"로맨스,드라마",한국,0.4361702127659574,"마지막,선택,여배우,원작,인간","여주,여자,여배우,주인공,최악"
523,523,마을금고 연쇄습격사건,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64921,https://ssl.pstatic.net/imgmovie/mdi/mit110/0649/F4921-01.jpg,2007,박상준,"백윤식,이문식,박효준,김유정",5.1,코미디,한국,0.4848484848484848,"감동,코믹,코미디,결말,나름","이건,쓰레기,아바타,개연,소리"
524,524,네발가락,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34248,https://ssl.pstatic.net/imgmovie/mdi/mit110/0342/C4248-00.jpg,2002,계윤식,"허준호,이창훈,박준규,이원종",5.12,코미디,한국,0.4646464646464646,"최고,발가락,사람,재미,개인","조폭,수준,쓰레기,코미디,한국"
525,525,소시민,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123678,https://ssl.pstatic.net/imgmovie/mdi/mit110/1236/123678_P18_135257.jpg,2015,김병준,"한수현,황보라,김상균",5.12,코미디,한국,0.38,"마지막,독립영화,감동,중간,소시민","주인공,사람,인물,고구마,경찰"
526,526,왓칭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173667,https://ssl.pstatic.net/imgmovie/mdi/mit110/1736/173667_P27_101947.jpg,2019,김성기,"강예원,이학주",5.12,"공포(호러),스릴러",한국,0.4210526315789473,"스릴,공포영화,연기력,마지막,킬링타임","고구마,이건,이유,제발,보지"
527,527,이리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67527,https://ssl.pstatic.net/imgmovie/mdi/mit110/0675/F7527-01.jpg,2008,장률,"윤진서,엄태웅",5.13,드라마,한국,0.35,"익산,폭발,시선,희망,당시","최악,사람,쓰레기,상처,의도"
528,528,에디슨 시티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14167,https://ssl.pstatic.net/imgmovie/mdi/mit110/0141/A4167-00.jpg,2005,데이비드 J. 버크,"모건 프리먼,LL 쿨 J,저스틴 팀버레이크,케빈 스페이시",5.13,액션,미국,0.44,"스릴러,액션,내용,캐스팅,나름","케빈,캐스팅,모건,프리,페이"
529,529,싸이보그지만 괜찮아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57675,https://ssl.pstatic.net/imgmovie/mdi/mit110/0576/E7675-00.jpg,2006,박찬욱,"비,임수정",5.14,"SF,로맨스,판타지",한국,0.6702127659574468,"이해,사람,박찬욱,마음,사랑","사람,이해,박찬욱,정신병원,공감"
530,530,미쓰GO,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80664,https://ssl.pstatic.net/imgmovie/mdi/mit110/0806/80664_P02_145656.jpg,2012,박철관,"고현정,유해진,성동일,이문식,고창석",5.14,"액션,코미디,범죄",한국,0.43,"킬링타임,관객,이해,재미,지금","출연,인간,재미,쓰레기,캐스팅"
531,531,채식주의자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52802,https://ssl.pstatic.net/imgmovie/mdi/mit110/0528/52802_P00_160530.jpg,2009,임우성,"채민서,현성,김여진,김영재,윤지혜",5.14,드라마,한국,0.51,"소설,원작,대한,이해,영혜","이해,내용,예술,소설,형부"
532,532,데드캠핑 더라이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215814,https://ssl.pstatic.net/imgmovie/mdi/mit110/2158/215814_P10_114218.jpg,2022,김현우,남지현,5.14,"스릴러,액션",한국,0.52,"액션,캐스팅,주연,명작,킬링타임","맥락,사람,복수,캠핑,포미닛"
533,533,골든슬럼버,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158112,https://ssl.pstatic.net/imgmovie/mdi/mit110/1581/158112_P21_142329.jpg,2017,노동석,"강동원,김의성,한효주,김성균,김대명",5.15,"범죄,드라마",한국,0.3711340206185567,"결말,원작,이건,개연,외모","최악,개연,노잼,뭔가,존나"
534,534,타이거마스크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210895,https://ssl.pstatic.net/imgmovie/mdi/mit110/2108/210895_P29_174538.JPEG,2021,염정원,"조한선,황보운,강별",5.15,"코미디,액션",한국,0.3,"기대,최고,마스크,검색,한국","쓰레기,포인트,사람,년도,출연"
535,535,세상끝의 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136698,https://ssl.pstatic.net/imgmovie/mdi/mit110/1366/136698_P30_160023.jpg,2015,김인식,"한은정,조동혁",5.15,로맨스,한국,0.4444444444444444,"사랑,공예지,엄마,나름,남편","공예지,막장,쓰레기,드라마,노출"
536,536,여고괴담 4 : 목소리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39706,https://ssl.pstatic.net/imgmovie/mdi/mit110/0397/C9706-00.jpg,2005,최익환,"김옥빈,서지혜,차예련,김서형",5.15,공포(호러),한국,0.5,"공포,분위기,여고괴담,시리즈,반전","공포,이해,공포영화,여고괴담,귀신"
537,537,마이 페어 웨딩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130366,https://ssl.pstatic.net/imgmovie/mdi/mit110/1303/130366_P14_120023.jpg,2014,장희선,"김조광수,김승환",5.17,다큐멘터리,한국,0.52,"사랑,동성애,결혼,혐오,사람","사람,개극혐,동성애,본능,끼리"
538,538,"달마야, 서울 가자",https://movie.naver.com/movie/bi/mi/basic.nhn?code=37908,https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7908-00.jpg,2004,육상효,"신현준,정진영",5.17,코미디,한국,0.4432989690721649,"재미,전편,감동,다시,나름","서울,노잼,달마,전작,스님"
539,539,나만 보이니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205614,https://ssl.pstatic.net/imgmovie/mdi/mit110/2056/205614_P08_144152.jpg,2021,임용재,"정진운,솔빈",5.17,"공포(호러),코미디",한국,0.4081632653061224,"코믹,호러,보기,예산,마무리","공포,코미디,코믹,처음,쓰레기"
540,540,교도소 월드컵,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30760,https://ssl.pstatic.net/imgmovie/mdi/mit110/0307/C0760-00.jpg,2001,방성웅,"정진영,조재현,황인성",5.18,코미디,한국,0.46,"나름,소재,다시,친구,노래","최악,한국,재미,코미디,유머"
541,541,PMC: 더 벙커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166092,https://ssl.pstatic.net/imgmovie/mdi/mit110/1660/166092_P35_104446.jpg,2018,김병우,"하정우,이선균",5.19,액션,한국,0.425531914893617,"액션,마지막,긴장감,기대,나름","처음,내용,북한,카메라,반미"
542,542,랑종,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204496,https://ssl.pstatic.net/imgmovie/mdi/mit110/2044/204496_P21_141544.jpg,2021,반종 피산다나쿤,"나릴야 군몽콘켓,싸와니 우툼마,씨라니 얀키띠칸,야사카 차이쏜",5.2,"공포(호러),스릴러,드라마",한국,0.3684210526315789,"공포영화,곡성,공포,태국,후반","사람,좀비,공포영화,다큐,내용"
